,target
25892,0
19871,1
25064,1
31755,0
37560,1
19737,1
21670,0
5922,0
14684,1
10540,0
4362,0
38149,0
17385,0
7303,0
15348,0
8771,0
18900,0
17581,0
21790,0
27088,0
5464,0
14822,0
25327,1
29640,0
36665,0
6821,1
14495,0
32252,0
24778,1
40977,0
3494,0
25619,0
20618,0
3702,0
36125,1
37298,0
9096,0
37672,0
21340,0
6022,0
31144,0
31304,0
29100,0
20652,1
17365,0
24518,0
11032,0
20388,0
30987,0
20701,1
35509,0
20583,1
4126,0
37385,0
28758,0
5288,0
151,0
22909,0
29968,0
25164,1
6246,0
33493,0
6787,1
13494,0
25956,0
3786,1
9897,0
10942,0
29681,0
17489,0
12483,0
32675,0
5729,0
11600,0
26480,0
43339,0
185,1
29214,0
8333,1
5231,1
37973,0
27265,1
12809,0
30400,0
26770,0
5311,0
40716,0
29204,0
36980,0
37812,0
10137,0
10999,0
17816,1
31947,0
36361,0
22417,0
14404,0
41254,0
12002,0
41043,0
26138,0
19015,1
1815,1
36362,1
1759,0
15460,0
38139,0
1218,0
32053,0
41120,0
8402,0
20132,0
23923,0
12375,0
510,1
11819,0
9850,1
5660,0
13621,0
5198,0
12247,0
41528,0
21393,0
32859,0
30366,0
13264,0
33055,0
9482,0
32441,0
38379,1
25366,0
23765,0
9613,1
37704,0
42506,0
18064,0
40908,0
7014,0
27718,0
35138,0
25313,0
18718,0
26481,0
13054,0
3021,0
13778,0
19984,1
30253,0
26478,0
34574,0
9052,0
28985,0
42458,0
35280,0
12687,0
17166,0
5408,0
31422,0
31875,0
20581,1
1476,0
39999,0
550,0
37113,0
20773,0
33066,0
30673,0
41434,1
13111,0
37347,0
12275,0
5792,0
9403,0
31988,0
13951,0
2429,0
16860,0
26298,0
26713,0
3221,1
6898,1
36383,0
40378,0
30281,0
28009,0
10732,0
16064,0
42519,0
34631,0
37303,0
24683,1
15687,0
8494,1
944,0
859,0
28968,1
38872,1
31891,0
8283,1
26250,0
38421,0
38362,0
14621,0
18670,0
41615,1
1584,0
22870,0
38539,0
7980,0
26101,0
23812,0
28850,0
958,1
20840,0
27722,0
35157,0
18871,0
936,0
38942,0
38497,0
38161,0
33351,0
23657,0
16906,0
2378,1
31954,0
27947,1
30217,0
6406,0
36266,1
12401,1
39312,0
902,1
489,0
24311,0
29833,0
5389,0
11815,0
3090,0
18140,0
12088,0
24893,0
28677,0
16051,0
32565,0
4764,0
41012,0
31884,0
22738,0
6675,1
13504,0
27891,0
22916,1
41039,0
27315,0
7100,0
21521,0
11757,0
8565,0
869,1
31692,0
42463,0
30002,0
33109,0
38499,0
6219,0
29065,0
24773,0
31856,0
4913,0
4294,1
41320,0
10727,0
31371,0
6072,0
29178,0
30517,0
888,0
7623,0
34101,0
9995,0
14305,1
24504,0
11519,0
29946,0
15904,0
16778,0
33644,0
21189,0
34967,0
26864,0
42985,0
33550,1
31806,0
7157,0
29744,0
5531,0
19369,0
1378,0
34044,0
1063,0
13507,0
1993,0
5823,0
18855,0
4061,0
36167,1
31822,0
32741,0
7034,0
12733,0
15698,0
3681,0
22353,1
27923,0
20456,0
1101,0
8339,1
29978,0
38971,0
16373,0
3949,1
25349,0
4935,0
31768,0
20644,1
8064,0
14353,0
3957,0
26685,0
10342,0
29272,0
3532,0
20123,0
16034,0
34064,1
14041,0
32011,0
7319,0
16571,0
37236,0
3776,1
15613,0
30594,0
24243,0
32713,0
17047,0
42559,0
27166,0
11636,0
27681,0
27651,1
18331,0
6387,0
1354,0
27356,1
18316,0
24172,0
12506,0
26000,1
68,0
16583,0
21210,0
1125,0
40067,0
35418,0
29993,0
1358,0
15858,0
11993,0
10628,0
13940,0
5491,0
17697,1
36122,1
7445,0
29639,0
19179,1
28745,0
33429,0
7710,0
12591,0
23681,0
17279,0
20778,0
9860,1
25057,1
5354,0
20730,0
24745,1
28904,1
15115,0
16873,0
27257,1
7800,0
34254,0
20417,0
19050,0
36631,0
37440,0
34778,0
1430,0
6257,0
22365,1
3127,1
31735,0
12816,0
24450,0
1130,0
32393,0
23342,0
2210,0
2271,1
29048,0
36823,0
24080,0
1339,0
7603,0
9373,0
18124,0
15675,0
14457,0
29764,0
21556,0
28504,0
916,1
21379,0
7709,0
40499,0
16378,0
20154,1
1169,0
6622,1
17820,0
41122,0
34886,0
24597,0
14169,0
10050,0
14673,1
13715,0
14789,0
30017,0
25406,0
5052,0
5568,0
20789,0
38725,1
33816,1
39647,0
25656,0
39159,0
23832,0
28125,1
34198,0
37554,1
9567,0
1951,0
40643,0
3528,0
16332,0
6361,0
34230,0
22775,0
28512,0
42337,0
10177,0
9536,0
9165,0
34279,0
33265,0
12280,0
38602,0
42668,1
31781,0
6629,1
3381,1
42974,0
1347,0
11374,0
2135,0
8116,0
384,0
23965,0
8836,0
17026,0
33181,0
23315,0
7958,0
33246,0
43083,0
15398,0
2941,0
28143,0
26895,0
12219,0
2785,0
10357,0
21929,0
33871,0
34993,0
16477,1
32989,0
1443,0
29603,0
13256,0
18051,0
6861,0
26973,0
13718,0
16210,0
15371,0
28740,0
19668,0
22098,0
22788,0
32811,0
27669,0
26650,1
15518,0
1623,0
25766,0
6813,1
22354,1
11011,0
28700,0
41514,0
41062,0
18252,0
16023,0
32882,0
19978,1
33719,0
7007,0
21267,0
33221,0
17708,1
12099,0
12115,0
31523,0
32205,0
17266,0
11452,0
22984,0
5308,0
1123,0
9563,0
16203,0
118,1
12204,0
39738,0
28484,0
618,1
18145,0
6638,1
39846,0
42850,0
23057,0
14243,0
22919,1
18970,0
3199,0
37011,0
2425,0
5190,0
9182,0
12528,0
16547,0
35847,0
5437,0
11961,0
6805,1
7326,0
35672,1
4532,1
30755,0
41344,0
2102,1
29116,0
12220,0
12625,0
14187,0
8792,1
3031,0
41982,0
29110,0
6725,0
12699,0
8462,0
32689,0
1472,0
2232,1
19450,1
41634,1
37564,1
2211,0
42025,1
25615,0
31551,0
29127,0
10580,0
3981,0
39893,0
4121,0
1824,0
20830,0
11403,0
25257,1
35801,1
10692,0
19774,1
42584,0
18702,0
21806,0
27786,1
15879,0
31345,0
1947,1
3215,1
276,0
39917,0
27511,1
31691,0
2281,1
37321,0
23793,1
27916,0
25971,0
24885,0
37495,0
20052,0
20598,1
29828,0
31733,0
2427,0
1349,0
39494,1
22696,0
34876,0
17866,0
2680,0
18961,0
8338,1
38948,0
37717,0
14178,0
13243,1
41185,1
8782,0
5140,0
31048,0
13296,0
36200,0
24016,0
39748,0
6759,0
23401,0
41054,0
27631,0
3591,0
17100,0
253,0
31579,0
31023,0
33370,0
16775,0
33664,0
18624,0
18033,0
5878,0
11955,0
20343,1
24944,1
28980,0
33075,0
5142,0
20440,0
41139,0
13883,1
22988,0
23130,0
36274,0
5325,0
39814,0
42174,1
29404,0
43250,0
32422,0
535,0
5946,0
1789,0
17121,0
7514,0
15824,0
11743,0
7070,0
18859,0
12954,0
10881,0
2799,0
6991,0
33374,0
43016,0
22915,1
18257,0
24227,0
9616,1
25533,1
34849,0
15922,0
26121,0
34428,0
33529,0
14092,0
3155,0
42067,0
13482,0
30735,0
18417,0
31993,0
42026,1
791,1
30686,0
20646,1
42973,0
30300,0
21517,0
26129,0
10497,0
29017,0
36497,0
40125,0
12868,0
6404,0
19888,1
32574,0
22580,0
31684,0
2046,1
9367,0
6838,0
38324,0
36366,1
2200,1
8864,0
28772,0
38405,0
21679,0
35804,0
18099,1
15620,0
22749,0
35190,0
5174,1
9137,0
24530,0
8517,0
42865,0
13200,0
3714,0
11954,0
8609,0
3040,0
18166,0
23299,0
13797,0
30672,0
33917,0
1151,0
12713,0
487,1
26212,1
30719,0
39421,0
6752,0
34108,0
735,1
3533,0
36189,1
34699,0
34023,1
9338,0
41732,1
7812,0
5075,0
2916,0
39982,0
37762,0
20527,1
30228,0
19599,0
4181,0
29262,0
20741,0
26122,0
27376,0
35688,0
32471,0
21690,0
7620,0
5813,0
2547,0
24359,0
6954,1
12217,0
30838,0
38632,0
17396,0
42180,1
27493,0
39345,0
34711,0
20471,0
28633,0
2487,0
39163,0
41787,1
12682,0
7607,0
13741,1
9118,0
20184,0
24239,0
11653,0
16983,0
19118,0
41104,0
38065,1
12086,0
9133,0
26538,0
5613,0
19525,0
12311,0
41312,0
18279,0
12288,1
31839,0
13751,0
42538,1
10088,0
36134,1
5980,0
11489,0
21668,0
39959,0
35639,0
37367,0
1117,0
29223,0
1290,0
6555,0
11038,0
38888,0
10382,0
23417,0
26581,1
228,1
2758,0
43330,0
7806,0
393,0
18026,0
17686,1
15578,0
34518,0
3747,0
25724,0
6289,0
37991,0
32509,0
34633,0
33613,0
15975,0
7144,0
42794,0
18513,0
33295,0
21847,0
26319,0
28559,0
8562,0
33277,0
37608,0
20745,0
1845,0
33054,0
34409,0
25037,0
11021,0
25632,0
28037,0
13613,1
21038,0
12730,0
23951,0
36917,0
14164,0
20283,0
21112,0
2681,0
25821,1
8464,0
7250,0
25713,0
40128,0
34523,0
7645,0
29922,0
21355,0
25642,0
13348,0
18039,0
13537,0
19367,0
32669,0
29576,0
31475,0
4731,0
39476,0
4036,1
148,0
45,0
896,1
31411,0
1412,1
39587,1
30316,0
11118,0
5292,0
32914,0
30771,0
5750,0
37536,0
31354,0
25774,0
26575,1
38200,0
21944,0
1840,0
42070,0
39211,0
28979,0
33737,1
41191,1
3158,0
18826,0
25627,0
30051,0
35773,0
13459,0
30690,0
1100,0
7865,0
29689,0
35964,1
29149,0
12865,0
29196,0
6884,1
6425,0
9568,0
10719,0
23495,0
7575,0
34318,0
4592,1
25386,0
32984,0
42568,1
21032,0
10362,0
7011,0
18460,0
4676,0
18133,0
314,0
15604,0
22982,0
24162,0
43230,0
41167,0
29069,0
12195,0
33183,0
34086,0
22340,1
21452,1
22675,0
21449,1
1439,0
2554,0
10491,0
30382,0
14452,0
35720,0
16936,0
18489,0
18872,0
34725,0
28531,0
2571,0
20498,0
21805,0
8376,0
9011,0
15403,0
26384,0
8675,0
9095,0
30240,0
21819,0
38943,0
29730,0
23294,0
39718,0
10589,0
7708,0
37154,0
28964,1
2646,0
22680,0
33292,0
37291,0
1583,1
3665,0
39653,1
40401,0
17040,0
30772,0
336,0
5339,0
12681,0
16841,0
42547,1
22954,0
11147,0
43351,0
37637,0
8441,0
43187,0
14117,0
22139,0
3629,1
8096,1
42276,1
9808,0
34946,0
37109,0
22516,0
18157,0
40724,0
16956,0
5369,0
11055,0
15451,0
24615,1
5540,0
9633,1
37369,0
31821,0
30030,0
8667,0
32564,0
34855,0
26736,0
11690,0
36683,0
22855,0
13839,1
12245,0
2336,0
15615,0
29758,0
35196,0
3178,0
23656,0
26826,0
28230,0
14799,0
22831,0
13350,0
8740,0
22040,0
32166,0
33556,1
1653,0
34786,0
6320,0
6117,1
2202,1
20077,0
11205,0
19559,0
2564,0
18310,0
23343,0
3463,0
23046,0
31678,0
28024,1
30980,0
3904,0
8519,0
5916,0
39821,0
40518,1
33013,0
38680,0
35660,1
32590,0
18660,0
8809,1
10780,1
39361,1
25593,0
33443,0
38927,0
27239,0
33071,0
2695,0
4203,0
4127,0
17890,1
27429,0
12367,0
29802,0
42197,1
33919,0
8429,0
22652,0
42030,1
20457,0
12996,0
16040,0
9861,1
29422,1
37727,0
28105,0
30857,0
4873,0
18156,0
8960,0
11908,0
26154,0
17141,0
38282,0
31730,0
21939,0
8201,0
9752,1
7763,0
31119,0
30882,1
16830,0
6574,0
38498,0
1000,1
14258,0
11684,0
30855,0
25245,0
9183,0
963,1
32012,0
43081,0
10354,0
11172,0
20452,0
29326,0
19968,1
7,1
15179,0
40024,0
18661,0
40248,0
23018,0
18174,0
23253,0
38356,0
1899,0
934,1
21124,0
1407,1
36444,0
3655,0
17390,0
10285,0
34356,0
26792,0
9225,0
23242,0
11251,0
10384,0
3926,1
25030,0
36767,0
18132,0
5132,0
3058,0
8480,0
40872,0
37782,0
27402,0
22851,0
26810,1
23096,0
12119,0
6665,1
18957,0
42601,0
11327,1
10470,0
22483,1
2523,1
28002,0
13713,0
32837,0
42916,0
35770,0
37358,0
25212,0
33208,0
27935,0
23985,0
10049,0
8086,1
21843,0
39349,0
26369,0
14718,0
24675,1
7095,0
13278,0
10418,0
31205,0
12197,0
321,0
32739,0
34509,0
1414,1
2637,0
32543,0
41722,1
29897,0
16819,0
29320,0
37157,0
4110,0
3796,1
9917,0
31436,0
35017,0
14303,1
11283,0
26180,0
34865,0
29691,0
32912,0
27106,0
9986,0
29849,0
4420,1
11112,1
31861,0
10973,0
7298,0
40797,0
42447,1
21700,0
15270,0
13655,0
32333,0
4428,1
14003,0
24114,0
21587,0
19405,0
176,0
33319,0
34440,0
39828,0
40544,0
39839,0
33216,0
7647,0
37875,0
31804,0
20575,1
3999,0
18366,0
32095,0
40420,0
21264,0
34395,0
12736,0
16834,0
13852,0
39761,0
33691,1
31317,0
37850,0
20911,0
18323,0
9070,0
7737,0
40919,0
6350,0
15688,0
2036,1
13476,0
23276,0
12915,0
8186,0
24468,0
2893,0
20803,0
26266,0
19220,0
22334,1
20883,0
21871,0
33726,0
35929,0
38783,0
17007,0
37592,0
21782,0
24884,0
23778,0
17593,1
31133,0
23099,0
39461,0
12198,0
35704,0
26494,0
28442,0
17776,0
12416,0
32254,0
29695,0
29190,0
43183,0
29864,0
15207,0
28924,1
31750,0
28413,0
17715,1
32318,0
35558,0
33484,0
18029,0
14869,0
26004,1
39659,1
38986,0
23820,0
34394,0
35246,0
34327,0
3176,0
28084,0
24166,0
9434,0
24801,0
16824,0
36654,0
20182,0
37246,0
42814,0
37537,0
39506,1
4238,0
11334,1
30978,0
18229,0
15304,0
42225,0
17325,0
30509,0
30660,0
22262,0
29937,0
20232,0
17263,0
38684,1
16959,0
25848,0
29483,0
33150,0
38145,0
38482,0
198,0
41079,0
3764,1
33029,0
21653,0
30891,0
22556,0
10978,0
25059,1
33137,0
38215,0
31939,0
43036,0
35544,0
34273,0
2381,0
6779,1
3697,0
41134,0
41101,0
5215,0
19452,1
22971,0
31147,0
7960,0
3126,1
34637,0
33851,0
24481,0
22682,0
41556,0
22933,1
10964,0
21602,0
16186,0
16813,0
33994,0
16053,0
6656,1
24463,0
31040,0
38129,0
21298,1
14769,0
4087,0
2417,1
37294,0
32321,1
22620,0
15164,0
12583,0
35283,0
15102,0
21683,0
38576,1
3486,0
36020,0
39168,0
25452,0
3637,0
82,1
9460,0
544,1
22172,0
38784,0
20585,1
20347,1
24337,0
8890,0
26245,0
22818,0
25541,1
19789,1
22993,0
23877,0
21170,1
27072,0
14196,0
38779,0
526,0
41115,0
15574,0
23337,0
40257,0
29137,0
41644,0
41488,0
30006,0
13948,0
12225,0
18363,0
16339,0
24813,0
37238,0
25787,0
29325,0
9635,1
20444,0
32448,0
14992,0
8002,0
20720,0
25853,0
40320,0
2001,0
10601,0
5885,0
21043,0
7249,0
11006,0
30152,0
7454,0
2340,1
33235,0
24411,0
13971,0
28112,0
24292,0
9295,0
42914,0
19771,1
30708,0
5895,0
33,1
7501,0
43267,1
24065,0
23638,0
8800,1
18483,0
5269,1
19444,0
18282,0
13129,0
30392,0
15404,0
16916,0
9631,1
31329,0
4843,0
33085,0
6547,0
22956,0
3391,1
10980,0
17014,0
42831,0
32309,0
24558,1
40192,0
34022,1
10339,0
12442,0
24138,0
14135,0
22201,0
3487,0
34710,0
41586,0
23975,0
9949,0
41821,0
40423,0
35296,0
36290,0
27549,1
13987,0
38434,0
17410,0
39747,0
30504,0
10061,0
1550,1
17360,0
17179,0
6335,0
19296,0
41585,0
9,0
17727,1
10002,0
25444,0
38165,0
16850,0
30680,0
25712,0
40531,0
30029,0
32326,0
40987,0
5581,0
31385,0
8826,0
29575,0
10221,0
32871,0
29984,0
41331,0
10426,0
28370,0
20858,0
38941,0
11586,0
36052,1
36650,0
39763,0
37086,0
31793,0
28414,0
13404,0
30951,0
36119,1
8134,0
38463,0
34041,0
28140,0
7819,0
8363,0
15412,0
18079,1
28463,0
9668,0
33622,0
15758,0
12871,0
12815,0
22263,0
16122,0
21788,0
38950,0
16372,0
6346,0
36993,0
14501,0
24863,0
11091,1
1667,1
15986,0
23118,0
22802,0
27701,1
21544,0
37359,0
1588,0
36378,1
38385,1
17601,1
35134,0
28611,0
1440,0
7408,0
26083,0
20366,0
39044,0
31924,0
15186,0
32939,0
11555,0
2054,0
22253,0
41284,0
26201,0
13306,0
40532,0
33144,0
26299,0
36026,0
1930,0
4384,0
6588,0
5099,1
11745,0
37178,0
40441,0
35940,1
35139,0
24095,0
39318,0
13919,0
34156,0
42060,0
10670,0
2745,0
7375,0
8121,0
885,0
1788,0
42501,0
42339,0
25478,0
8304,1
34529,0
1456,0
27512,1
1591,0
25688,0
3518,0
33376,0
8751,0
2112,0
19685,0
17660,1
12512,0
37166,0
12477,0
11030,0
21720,0
21199,0
1033,0
42075,0
35806,0
42961,0
41294,0
8845,1
37103,0
25603,0
25220,0
36590,0
27247,1
18121,0
15418,0
7595,0
49,1
627,1
32652,0
19270,0
31168,0
20434,0
31714,0
4755,0
42185,1
6768,1
33945,0
361,0
11325,0
22820,0
42135,1
7565,0
30958,0
23833,0
10636,0
3900,0
29442,1
36857,0
11206,0
9548,1
35539,0
3903,0
14923,0
6962,0
18974,0
9595,0
38189,0
37349,0
35377,0
27808,1
10641,0
13845,0
18406,0
17503,0
38920,0
22804,0
12576,0
34595,0
38461,0
23345,0
39346,0
25098,0
26313,0
25075,0
17371,0
4799,0
36562,0
29650,0
17625,0
10906,0
2777,0
38601,0
2008,0
5151,0
27477,0
28311,0
33114,0
27277,0
38577,1
1315,0
25460,0
2312,1
31451,0
14473,0
11226,0
31577,0
22641,1
23958,0
32103,0
36931,0
39660,1
21142,0
5419,0
35453,0
40138,0
37623,0
41114,0
5815,0
37793,0
22435,0
18896,0
42532,0
15642,0
41642,0
28405,0
15094,0
10489,0
27313,0
34234,0
22383,0
11492,0
39931,0
25812,0
19902,1
20619,0
3469,0
18703,0
4988,0
24860,0
11616,0
28022,1
13552,0
19194,0
2148,1
5220,0
41561,0
29923,0
19828,1
32038,0
26889,0
40299,0
27146,0
13223,0
29068,0
30994,0
33777,0
25344,1
37275,0
27851,0
18393,0
30207,0
12080,0
32767,0
5710,0
33861,1
16044,0
24923,0
8132,0
12559,0
17559,1
5260,1
7262,0
19879,1
6754,0
35073,0
29251,0
17551,1
19488,0
42676,1
21001,0
3933,1
31130,0
27802,1
27790,1
42245,0
20493,0
41936,0
16047,0
21073,0
27885,1
17084,0
1039,0
8268,1
41336,0
19726,0
13875,0
26035,0
30149,0
30937,0
41635,1
36629,0
27405,0
25754,0
40606,0
29096,0
11178,0
41894,1
26284,1
23971,0
41714,1
511,1
23145,0
7703,0
9763,0
20278,0
19219,0
21,1
3092,0
30326,0
24229,0
13088,0
16725,0
31213,0
23933,0
10607,0
42399,0
4639,0
37504,0
9869,0
12879,0
13659,0
39215,0
769,1
35711,0
35106,0
10877,0
25467,0
1272,1
22094,0
20179,0
17849,0
32342,0
29218,0
1755,0
32401,0
24242,0
9832,0
42734,0
16519,0
25977,0
25769,0
27332,1
38921,0
40082,0
31400,0
39757,0
41625,1
36456,0
2763,0
28336,0
41396,0
4635,0
25590,0
24614,0
39957,0
4309,0
4997,0
43086,0
33350,0
3427,0
18527,0
28844,0
34319,0
41496,0
3759,0
17221,0
39239,0
11798,0
2755,0
37747,0
42906,0
37156,0
14950,0
32680,0
33853,0
6456,0
27065,0
32785,0
39332,0
22564,0
15489,0
30720,0
35789,1
40806,0
14299,0
18739,0
13510,0
35791,1
12720,0
18270,0
9740,1
22605,0
42119,1
25611,0
11541,0
1967,0
24280,0
33158,0
11393,0
6429,0
7341,0
28285,0
17915,0
5639,0
35499,0
20818,0
3251,0
8900,0
28404,0
21889,0
27113,0
14543,0
4107,0
40245,0
40886,0
33011,0
13265,0
7767,0
15262,0
40052,0
17654,1
5533,0
31907,0
14307,1
15473,0
6561,0
5390,0
23053,0
29077,1
3696,0
30375,0
21070,0
9785,0
22128,0
13231,0
22408,0
27617,1
17602,1
5000,0
32506,0
27872,1
10966,0
41725,1
1542,0
34173,0
30816,0
21599,0
39580,1
19639,0
17701,1
16321,0
7028,0
12222,0
15394,0
28457,0
35625,1
27434,0
16657,0
41047,0
14008,0
1152,0
18938,0
26345,0
17172,0
12098,0
19164,1
14123,0
12405,0
25491,0
27800,1
14977,0
30823,0
11431,0
21259,0
25976,0
13080,0
13866,1
29139,0
31656,0
6157,1
1945,1
6930,1
43116,0
26321,0
25912,0
22776,0
42517,0
34488,0
5576,0
10931,0
13252,0
39409,0
5626,0
24587,0
27595,0
14790,0
23468,0
19024,1
35585,0
13521,0
39534,0
19865,1
36327,0
22121,0
6757,0
41595,0
1463,0
2173,1
43285,1
35579,1
6033,0
4958,0
21735,0
19379,0
36553,1
4766,0
38247,0
42700,1
9863,0
19472,0
27533,1
18387,0
4438,1
3720,0
22409,0
34412,0
37693,0
16538,0
7348,0
17591,1
37363,0
19246,0
40510,1
15052,0
8406,0
6048,0
5526,0
40464,0
28342,0
9827,0
25480,0
21830,0
17678,1
16061,0
23781,0
17664,1
1923,0
27182,0
1936,0
25252,1
38702,0
19251,0
13304,0
20150,1
39874,0
35355,0
31252,0
29543,0
39884,0
27085,0
4458,0
7641,0
1495,0
1714,0
33619,0
6860,0
774,0
2985,0
18238,0
42127,1
42620,0
26379,0
37378,0
12412,0
21228,0
39613,0
20896,0
35535,0
8689,0
22234,0
21442,1
9166,0
9230,0
4288,1
20995,0
26445,0
39081,0
8219,0
14914,0
4016,0
25893,0
17736,1
14316,0
20970,0
5374,0
36731,0
36180,0
32096,0
39915,0
25337,1
23476,0
16883,0
17587,0
38169,0
9841,1
1817,1
20945,0
24152,0
20740,0
6226,0
33948,0
11040,0
9014,0
14597,0
25900,0
30102,0
37739,0
13844,1
26753,0
3245,0
39887,0
40343,0
15870,0
32732,0
9048,0
18431,0
11957,0
8384,0
3902,0
27325,0
9840,1
5217,0
21137,0
39098,0
28182,0
19233,0
8454,0
15925,0
7301,0
17101,0
528,0
10242,0
19204,0
21145,0
26695,0
23081,0
15611,0
14583,1
34122,0
36251,1
8832,0
1954,0
1320,0
13585,0
22375,1
3510,0
21375,0
40406,0
35020,0
17466,1
263,0
33517,0
826,1
24215,0
24866,0
43064,0
1145,0
14690,1
34166,0
11927,1
43032,0
38988,0
34703,0
16260,0
35787,1
23178,0
3787,1
3136,0
2079,0
835,0
24461,0
1267,1
36244,1
2476,0
40719,0
23133,0
25526,1
10019,0
5609,0
19653,0
37527,0
20904,0
11269,0
38103,0
20674,1
13586,0
43033,0
6949,1
41301,0
19096,0
2967,0
14816,0
34012,0
32105,0
40656,0
43298,1
21585,0
17536,0
33677,1
39351,0
16305,0
41196,1
35722,0
39465,0
14770,0
9647,1
11983,0
41318,0
26211,1
28327,0
39574,1
30332,0
33634,0
30544,0
32666,0
27991,1
2749,0
8822,1
20600,0
19553,0
25381,0
12526,0
2460,0
504,0
1156,1
41024,0
17873,0
17167,0
25785,0
27304,0
5529,0
12468,0
13401,0
21247,0
33758,0
18591,0
21414,0
5409,0
1795,1
17035,0
30371,0
37304,0
9290,0
7662,0
25718,0
22000,0
15750,0
35921,0
28282,0
13382,0
14096,0
27095,0
16096,0
9909,0
3421,0
6998,0
18560,0
28791,0
17839,0
10251,0
3225,1
31813,0
22758,0
16394,0
2769,0
12787,1
20591,1
9621,1
24660,1
22859,0
17238,0
9965,0
10715,0
15818,0
38762,0
33974,0
9385,0
43157,0
34667,0
40883,0
26342,0
21545,0
3770,1
30409,0
39686,0
1306,0
40143,0
28694,0
43160,0
24820,0
32449,0
14405,0
8238,0
42303,1
25137,1
30252,0
19925,1
8044,0
10690,0
37319,0
34289,0
4023,1
41287,0
13935,0
4968,0
16337,0
28790,0
3625,1
24390,0
18558,0
21177,1
19634,0
11077,1
4746,0
1211,0
29642,0
6818,1
15433,0
32895,0
41805,1
26132,0
14378,0
3069,0
32380,0
13456,0
24385,0
15333,0
36507,0
33614,0
1633,0
40895,0
22237,0
24160,0
262,0
28662,0
30469,0
10817,0
3408,0
19327,0
20835,0
20470,0
14472,0
17603,1
19546,0
2735,0
10348,0
40764,0
36699,0
16802,1
10495,0
27445,1
35132,0
25331,1
41621,1
39675,1
20464,0
24439,0
13541,0
37897,0
42748,0
15887,0
24275,0
33735,0
42404,0
6066,0
23212,0
15849,0
4739,0
1327,0
9644,1
41394,0
18492,0
9954,0
29093,0
41046,0
32809,0
27926,0
6224,0
42472,0
3618,1
40754,0
18301,0
26053,0
10653,0
37237,0
14402,0
38112,0
10630,0
13985,0
34436,0
14552,0
12111,0
38342,0
39536,0
5443,0
20064,0
41,1
3309,0
39543,0
9212,0
40465,0
2113,0
25903,0
13226,0
8520,0
3519,0
41187,1
40019,0
4792,0
26931,1
379,1
2370,0
21309,1
25888,0
9686,0
7793,0
29230,0
27941,0
9508,0
34629,0
19349,0
7342,0
16549,0
18254,0
5732,0
33934,0
9035,0
23563,1
3799,1
3001,0
30573,0
25273,0
32312,0
40964,0
39258,0
41387,0
4510,0
20595,1
17811,1
1730,0
36250,1
15795,0
6939,1
17293,0
25637,0
440,0
25416,0
36971,0
23945,0
24568,0
42942,0
9918,0
20790,0
32694,0
33997,0
31486,0
1379,0
728,1
18115,0
14200,0
27756,0
1737,1
36864,0
9233,0
35998,0
11181,0
9994,0
43164,0
38998,0
27755,0
37478,0
40617,0
1710,0
4284,1
7079,0
23376,0
9959,0
34102,0
10834,0
15854,0
292,0
15163,0
13332,0
14890,0
11217,0
41951,1
21293,0
10984,0
11544,0
14588,1
22245,0
33812,1
39406,0
39654,1
9229,0
32104,0
28051,0
24890,0
17059,0
14851,0
27609,1
7168,0
11463,0
17236,0
6863,0
17314,0
21764,0
25427,0
102,1
13915,0
14971,0
19461,1
15840,0
14692,1
26258,0
14349,0
16329,0
10564,0
22595,0
817,0
26523,0
29637,0
29631,0
7293,0
11673,0
78,0
38968,0
6968,0
30762,0
17868,0
1501,0
11420,0
16180,0
20042,0
31903,0
4264,1
18018,0
37049,0
14306,1
34731,0
16914,0
22255,0
27469,0
30729,0
14199,0
31719,0
7864,0
34157,0
15503,0
38487,0
42278,1
43176,0
26068,0
18991,0
36671,0
22586,0
1632,0
11789,0
39608,0
13749,0
28563,0
6285,0
34891,0
39785,0
159,1
3319,0
39695,0
2496,0
11171,0
34848,0
9085,0
28130,1
7171,0
1874,0
27440,1
36259,1
9243,0
36264,1
37883,0
22480,1
16135,0
16722,0
4119,0
29205,0
19336,0
14007,0
11855,0
30151,0
42602,0
37975,0
30292,0
16208,0
38561,0
38983,0
14009,0
10687,0
21507,1
9002,0
1308,0
43345,0
40755,0
40938,0
5318,0
34065,0
35802,1
34548,0
32832,0
13684,0
85,0
31378,0
17467,1
32426,0
5746,0
8319,1
33199,0
40377,0
7781,0
40013,0
26921,1
13888,0
36161,1
6114,1
5546,0
11240,0
35147,0
41845,1
41719,1
18264,0
15766,0
13538,0
25587,0
36360,0
40943,0
2428,0
14929,0
9600,0
7831,0
43253,0
26748,0
26651,1
16963,0
5195,0
32777,0
28146,0
29375,1
10819,0
14027,0
17,0
326,0
34183,0
4281,1
17917,0
33372,0
6383,0
7847,0
31245,0
4598,1
14539,0
17125,0
18833,0
38534,0
19380,0
23278,0
10603,0
40625,0
31007,0
38160,0
23852,1
16781,0
18313,0
13988,0
34176,0
9825,0
33083,0
18074,1
35866,0
39500,1
34290,0
26016,0
38484,0
42418,0
4762,0
25602,0
33795,0
10045,0
19395,0
1806,1
41358,0
12585,0
7921,0
39109,0
34195,0
5227,1
4150,0
30956,0
35354,0
8483,0
33041,0
40025,0
1208,0
30747,0
3201,0
2606,1
35830,0
31874,0
36627,0
40373,0
9681,0
6223,0
15707,0
30311,0
31251,0
